name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
plstrcard1ff,https://www.nairaland.com/plstrcard1ff,,"May 24, 2022",3:21pm On May 24,,,,47 seconds,1,0
c0lor4d0c4sh,https://www.nairaland.com/c0lor4d0c4sh,,"May 24, 2022",3:56pm On May 24,,,,2 minutes & 21 seconds,1,0
dreamroofing,https://www.nairaland.com/dreamroofing,,"May 24, 2022",6:22pm On May 24,,,,53 seconds,1,0
c3nl4pwrwsh,https://www.nairaland.com/c3nl4pwrwsh,,"May 25, 2022",7:21am On May 25,,,,15 seconds,1,0
elctrcnlbbpr,https://www.nairaland.com/elctrcnlbbpr,,"May 25, 2022",12:57pm On May 25,,,,57 seconds,1,0
fnblucnstrc8,https://www.nairaland.com/fnblucnstrc8,,"May 25, 2022",2:28pm On May 25,,,,9 minutes & 11 seconds,1,0
skyv4nlines1,https://www.nairaland.com/skyv4nlines1,,"May 25, 2022",4:02pm On May 25,,,,14 minutes & 48 seconds,1,0
l4n3sm3di4,https://www.nairaland.com/l4n3sm3di4,,"May 25, 2022",4:21pm On May 25,,,,1 minute & 6 seconds,1,0
flconst4ccnt,https://www.nairaland.com/flconst4ccnt,,"May 26, 2022",8:58am On May 26,,,,26 seconds,1,0
txadvtge1031,https://www.nairaland.com/txadvtge1031,,"May 26, 2022",2:16pm On May 26,,,,10 seconds,1,0
elementco12,https://www.nairaland.com/elementco12,,"May 26, 2022",6:44pm On May 26,,,,2 minutes & 30 seconds,1,0
h0tk4c0nstrct,https://www.nairaland.com/h0tk4c0nstrct,,"May 27, 2022",5:19am On May 27,,,,2 minutes & 10 seconds,1,0
sm4rthmsllc,https://www.nairaland.com/sm4rthmsllc,,"May 27, 2022",6:46am On May 27,,,,49 seconds,1,0
ezjnkr3m0v5l,https://www.nairaland.com/ezjnkr3m0v5l,,"May 27, 2022",7:11am On May 27,,,,13 minutes & 13 seconds,1,0
rfn6cnstrctn,https://www.nairaland.com/rfn6cnstrctn,,"May 27, 2022",2:20pm On May 27,,,,2 minutes & 20 seconds,1,0
prmierbrrmdl,https://www.nairaland.com/prmierbrrmdl,,"May 27, 2022",6:08pm On May 27,,,,7 minutes & 55 seconds,1,0
valoans1796,https://www.nairaland.com/valoans1796,,"May 30, 2022",12:35am On May 30,,,,52 seconds,1,0
riv3rctyl4wn,https://www.nairaland.com/riv3rctyl4wn,,"May 30, 2022",3:58am On May 30,,,,3 minutes & 29 seconds,1,0
b4chb04ts1,https://www.nairaland.com/b4chb04ts1,,"May 30, 2022",8:43am On May 30,,,,1 minute & 3 seconds,1,0
bdbugxtrmn8r,https://www.nairaland.com/bdbugxtrmn8r,,"May 30, 2022",10:07am On May 30,,,,1 minute & 10 seconds,1,0
shawnbuys12,https://www.nairaland.com/shawnbuys12,,"May 30, 2022",3:08pm On May 30,,,,2 minutes & 1 second,1,0
indyresprwsh,https://www.nairaland.com/indyresprwsh,,"May 30, 2022",4:48pm On May 30,,,,34 seconds,1,0
metalroofings,https://www.nairaland.com/metalroofings,,"May 30, 2022",8:17pm On May 30,,,,2 minutes & 41 seconds,1,0
trvst3dr3122,https://www.nairaland.com/trvst3dr3122,,"May 31, 2022",6:27am On May 31,,,,1 minute & 55 seconds,1,0
rdgewym3cplm,https://www.nairaland.com/rdgewym3cplm,,"May 31, 2022",10:31am On May 31,,,,5 minutes & 34 seconds,1,0
fltwdfmlyl4w,https://www.nairaland.com/fltwdfmlyl4w,,"May 31, 2022",12:41pm On May 31,,,,2 minutes & 6 seconds,3,0
st0rmcntrtng,https://www.nairaland.com/st0rmcntrtng,,"May 31, 2022",5:36pm On May 31,,,,21 seconds,1,0
speedystowing,https://www.nairaland.com/speedystowing,,"May 31, 2022",7:27pm On May 31,,,,49 seconds,1,0
liluu,https://www.nairaland.com/liluu,,"June 01, 2022",8:53am On Jun 01,,,,25 minutes & 27 seconds,1,0
amrtysperfod,https://www.nairaland.com/amrtysperfod,,"June 01, 2022",7:44am On Jun 01,,,,1 minute & 37 seconds,1,0
covnnthmbyrs,https://www.nairaland.com/covnnthmbyrs,,"June 01, 2022",2:17pm On Jun 01,,,,10 minutes & 54 seconds,1,0
newsgirlsclub,https://www.nairaland.com/newsgirlsclub,,"June 01, 2022",11:15pm On Jun 01,,,,2 minutes & 39 seconds,1,0
allw0rk4llply,https://www.nairaland.com/allw0rk4llply,,"June 02, 2022",3:26am On Jun 02,,,,1 minute & 15 seconds,1,0
h34dw4yn3ws,https://www.nairaland.com/h34dw4yn3ws,,"June 02, 2022",8:55am On Jun 02,,,,20 seconds,1,0
fspodcast12,https://www.nairaland.com/fspodcast12,,"June 02, 2022",2:26pm On Jun 02,,,,1 minute & 39 seconds,1,0
lupr3v1lprss,https://www.nairaland.com/lupr3v1lprss,,"June 02, 2022",3:18pm On Jun 02,,,,3 minutes & 2 seconds,1,0
mdrnstpdc4st,https://www.nairaland.com/mdrnstpdc4st,,"June 02, 2022",4:47pm On Jun 02,,,,40 seconds,1,0
gdnwsapdcast,https://www.nairaland.com/gdnwsapdcast,,"June 02, 2022",5:23pm On Jun 02,,,,55 seconds,1,0
qllarrwpress,https://www.nairaland.com/qllarrwpress,,"June 02, 2022",5:40pm On Jun 02,,,,9 minutes & 30 seconds,1,0
e4gl3p01ntr0f,https://www.nairaland.com/e4gl3p01ntr0f,,"June 03, 2022",4:06am On Jun 03,,,,1 minute & 16 seconds,1,0
bailbondings,https://www.nairaland.com/bailbondings,,"June 03, 2022",7:04pm On Jun 03,,,,1 minute & 44 seconds,1,0
1restoration,https://www.nairaland.com/1restoration,,"June 03, 2022",7:08pm On Jun 03,,,,56 seconds,1,0
islasoftab12,https://www.nairaland.com/islasoftab12,,"June 05, 2022",7:06pm On Jun 05,,,,1 minute & 36 seconds,1,0
ewm4cd0w3ll,https://www.nairaland.com/ewm4cd0w3ll,,"June 06, 2022",5:11am On Jun 06,,,,2 minutes & 46 seconds,1,0
jlngomzlwfrm,https://www.nairaland.com/jlngomzlwfrm,,"June 05, 2022",8:04am On Jun 06,,,,43 seconds,1,0
good0l3b0ysc,https://www.nairaland.com/good0l3b0ysc,,"June 06, 2022",8:14am On Jun 06,,,,34 seconds,1,0
purpeprc8rng,https://www.nairaland.com/purpeprc8rng,,"June 06, 2022",8:57am On Jun 06,,,,2 minutes & 25 seconds,1,0
thegardenswc,https://www.nairaland.com/thegardenswc,,"June 06, 2022",3:47pm On Jun 06,,,,5 minutes & 43 seconds,1,0
afrcnsprtsfr,https://www.nairaland.com/afrcnsprtsfr,,"June 06, 2022",4:31pm On Jun 06,,,,2 minutes & 4 seconds,1,0
sh0p1n3rw0rld,https://www.nairaland.com/sh0p1n3rw0rld,,"June 07, 2022",5:15am On Jun 07,,,,1 minute & 16 seconds,1,0
acrpa1r0rlnd,https://www.nairaland.com/acrpa1r0rlnd,,"June 07, 2022",8:14am On Jun 07,,,,31 seconds,1,0
crnsrfngsrvc,https://www.nairaland.com/crnsrfngsrvc,,"June 07, 2022",6:51pm On Jun 07,,,,1 minute & 16 seconds,1,0
seurogynclgy,https://www.nairaland.com/seurogynclgy,,"June 07, 2022",6:54pm On Jun 07,,,,5 minutes & 11 seconds,1,0
hodlvibes,https://www.nairaland.com/hodlvibes,,"June 07, 2022",7:15pm On Jun 07,,,,1 minute & 40 seconds,1,0
n3ws4ndv3rs3,https://www.nairaland.com/n3ws4ndv3rs3,,"June 08, 2022",4:27am On Jun 08,,,,1 minute & 17 seconds,1,0
4th3nsl4wfrm,https://www.nairaland.com/4th3nsl4wfrm,,"June 08, 2022",6:47am On Jun 08,,,,1 minute & 4 seconds,1,0
hldtytp0dcst,https://www.nairaland.com/hldtytp0dcst,,"June 08, 2022",9:22am On Jun 08,,,,1 minute & 8 seconds,1,0
h3rm4nc41n3x,https://www.nairaland.com/h3rm4nc41n3x,,"June 09, 2022",6:48am On Jun 09,,,,2 minutes & 10 seconds,1,0
inhum4nn3ws2,https://www.nairaland.com/inhum4nn3ws2,,"June 09, 2022",9:18am On Jun 09,,,,2 minutes & 4 seconds,1,0
thenewssprn6,https://www.nairaland.com/thenewssprn6,,"June 09, 2022",9:44am On Jun 09,,,,1 minute & 44 seconds,1,0
thlststndpds,https://www.nairaland.com/thlststndpds,,"June 09, 2022",6:21pm On Jun 09,,,,2 minutes & 16 seconds,1,0
presstexas12,https://www.nairaland.com/presstexas12,,"June 09, 2022",8:42pm On Jun 09,,,,5 minutes & 59 seconds,2,0
newstrolley,https://www.nairaland.com/newstrolley,,"June 09, 2022",9:16pm On Jun 09,,,,1 minute & 53 seconds,1,0
th3n3wslytc4l,https://www.nairaland.com/th3n3wslytc4l,,"June 10, 2022",7:23am On Jun 10,,,,1 minute & 36 seconds,1,0
st3ll4mrsprs,https://www.nairaland.com/st3ll4mrsprs,,"June 10, 2022",7:55am On Jun 10,,,,50 seconds,1,0
aquat1cs0uth,https://www.nairaland.com/aquat1cs0uth,,"June 10, 2022",8:51am On Jun 10,,,,18 seconds,1,0
ingr0upress,https://www.nairaland.com/ingr0upress,,"June 10, 2022",2:33pm On Jun 10,,,,36 seconds,1,0
statdpodcast,https://www.nairaland.com/statdpodcast,,"June 10, 2022",8:57pm On Jun 10,,,,7 minutes & 53 seconds,1,0
simplympress,https://www.nairaland.com/simplympress,,"June 11, 2022",3:19pm On Jun 11,,,,52 seconds,1,0
captlorie12,https://www.nairaland.com/captlorie12,,"June 12, 2022",3:39am On Jun 12,,,,1 minute & 20 seconds,1,0
h41rp1nl3ttr,https://www.nairaland.com/h41rp1nl3ttr,,"June 12, 2022",6:48am On Jun 12,,,,1 minute & 45 seconds,1,0
allnwscrt00x,https://www.nairaland.com/allnwscrt00x,,"June 12, 2022",5:06pm On Jun 12,,,,1 minute & 3 seconds,1,0
s3werrp5a1r7,https://www.nairaland.com/s3werrp5a1r7,,"June 13, 2022",10:38am On Jun 13,,,,3 minutes & 9 seconds,1,0
trnscvrr4d1o,https://www.nairaland.com/trnscvrr4d1o,,"June 13, 2022",4:18pm On Jun 13,,,,1 minute & 24 seconds,1,0
dswndowclnng,https://www.nairaland.com/dswndowclnng,,"June 13, 2022",4:30pm On Jun 13,,,,5 minutes & 57 seconds,1,0
ltrntvdstrbn,https://www.nairaland.com/ltrntvdstrbn,,"June 13, 2022",5:25pm On Jun 13,,,,2 minutes & 4 seconds,1,0
naneduc12,https://www.nairaland.com/naneduc12,,"June 14, 2022",1:19am On Jun 14,,,,55 seconds,1,0
elkgr0v3cncrt,https://www.nairaland.com/elkgr0v3cncrt,,"June 14, 2022",7:45am On Jun 14,,,,57 seconds,1,0
aturmntn4nce,https://www.nairaland.com/aturmntn4nce,,"June 14, 2022",8:24am On Jun 14,,,,1 minute & 9 seconds,1,0
fmwa,https://www.nairaland.com/fmwa,,"May 19, 2022",10:04am On Jun 14,,,,9 minutes & 15 seconds,4,0
s0ulnarsh3al,https://www.nairaland.com/s0ulnarsh3al,,"June 14, 2022",11:09am On Jun 14,,,,2 minutes & 23 seconds,1,0
wearamovement,https://www.nairaland.com/wearamovement,,"June 14, 2022",4:29pm On Jun 14,,,,1 minute & 13 seconds,1,0
artbys4r4h77,https://www.nairaland.com/artbys4r4h77,,"June 15, 2022",7:41am On Jun 15,,,,1 minute & 14 seconds,1,0
g1bbspr3ss,https://www.nairaland.com/g1bbspr3ss,,"June 15, 2022",10:12am On Jun 15,,,,43 seconds,1,0
n3wslttrpubl,https://www.nairaland.com/n3wslttrpubl,,"June 15, 2022",11:50am On Jun 15,,,,3 minutes & 12 seconds,1,0
afnews4gncy,https://www.nairaland.com/afnews4gncy,,"June 15, 2022",1:53pm On Jun 15,,,,1 minute & 16 seconds,1,0
blegendarypc,https://www.nairaland.com/blegendarypc,,"June 15, 2022",4:21pm On Jun 15,,,,6 seconds,1,0
thgdnwsptrtr,https://www.nairaland.com/thgdnwsptrtr,,"June 15, 2022",5:53pm On Jun 15,,,,1 minute & 8 seconds,1,0
dmg3n3rgyn3ws,https://www.nairaland.com/dmg3n3rgyn3ws,,"June 16, 2022",10:18am On Jun 16,,,,2 minutes & 2 seconds,1,0
ev3tng0ndspc,https://www.nairaland.com/ev3tng0ndspc,,"June 16, 2022",11:55am On Jun 16,,,,20 seconds,1,0
reywnews123,https://www.nairaland.com/reywnews123,,"June 16, 2022",12:16pm On Jun 16,,,,1 minute & 53 seconds,1,0
w4ttl3w4xfy,https://www.nairaland.com/w4ttl3w4xfy,,"June 16, 2022",6:17pm On Jun 16,,,,37 seconds,1,0
erccnstrctnc,https://www.nairaland.com/erccnstrctnc,,"June 16, 2022",6:22pm On Jun 16,,,,24 seconds,1,0
midasrehab00,https://www.nairaland.com/midasrehab00,,"June 16, 2022",7:36pm On Jun 16,,,,6 minutes & 47 seconds,1,0
mrburkhalter,https://www.nairaland.com/mrburkhalter,,"June 17, 2022",3:33am On Jun 17,,,,40 seconds,1,0
mdwstf1tsfty,https://www.nairaland.com/mdwstf1tsfty,,"June 17, 2022",7:02am On Jun 17,,,,2 minutes & 1 second,1,0
p41nt3rs1nga,https://www.nairaland.com/p41nt3rs1nga,,"June 17, 2022",8:40am On Jun 17,,,,33 seconds,1,0
p8ntrss0cn33,https://www.nairaland.com/p8ntrss0cn33,,"June 17, 2022",2:21pm On Jun 17,,,,49 seconds,1,0
morganlegrp12,https://www.nairaland.com/morganlegrp12,,"June 18, 2022",12:24pm On Jun 18,,,,2 minutes & 16 seconds,1,0
p41ntrs4th3ns,https://www.nairaland.com/p41ntrs4th3ns,,"June 20, 2022",7:20am On Jun 20,,,,1 minute & 6 seconds,1,0
freed0mntary,https://www.nairaland.com/freed0mntary,,"June 20, 2022",8:56am On Jun 20,,,,1 minute,1,0
grdnp3stcntl,https://www.nairaland.com/grdnp3stcntl,,"June 20, 2022",9:38am On Jun 20,,,,1 minute & 11 seconds,1,0
ocneepntglke,https://www.nairaland.com/ocneepntglke,,"June 20, 2022",4:38pm On Jun 20,,,,48 seconds,1,0
atxsoftwash4,https://www.nairaland.com/atxsoftwash4,,"June 20, 2022",4:50pm On Jun 20,,,,7 minutes & 2 seconds,1,0
reimosstech,https://www.nairaland.com/reimosstech,,"June 20, 2022",7:04pm On Jun 20,,,,9 seconds,1,0
p1tstpcr3dts,https://www.nairaland.com/p1tstpcr3dts,,"June 21, 2022",8:20am On Jun 21,,,,26 seconds,1,0
pvffpvffpdcst,https://www.nairaland.com/pvffpvffpdcst,,"June 21, 2022",12:25pm On Jun 21,,,,59 seconds,1,0
newstempus1,https://www.nairaland.com/newstempus1,,"June 21, 2022",2:36pm On Jun 21,,,,4 minutes & 10 seconds,1,0
thep4n1cn3ws,https://www.nairaland.com/thep4n1cn3ws,,"June 22, 2022",7:50am On Jun 22,,,,35 seconds,1,0
v3tt3dmrk3t1,https://www.nairaland.com/v3tt3dmrk3t1,,"June 22, 2022",9:02am On Jun 22,,,,1 minute & 31 seconds,1,0
kraftmemos12,https://www.nairaland.com/kraftmemos12,,"June 22, 2022",10:39am On Jun 22,,,,18 seconds,1,0
nwsdailybrfx,https://www.nairaland.com/nwsdailybrfx,,"June 22, 2022",1:10pm On Jun 22,,,,1 minute & 14 seconds,1,0
bgriffinnews,https://www.nairaland.com/bgriffinnews,,"June 22, 2022",2:52pm On Jun 22,,,,34 seconds,1,0
gredenpressa,https://www.nairaland.com/gredenpressa,,"June 22, 2022",4:12pm On Jun 22,,,,5 minutes & 14 seconds,1,0
expr3s10nblnd,https://www.nairaland.com/expr3s10nblnd,,"June 23, 2022",4:14am On Jun 23,,,,1 minute & 24 seconds,1,0
hghlndlchpr5,https://www.nairaland.com/hghlndlchpr5,,"June 23, 2022",6:46am On Jun 23,,,,38 seconds,1,0
s0cia7actnws,https://www.nairaland.com/s0cia7actnws,,"June 23, 2022",9:58am On Jun 23,,,,2 minutes & 45 seconds,1,0
lcrbbnprcntr,https://www.nairaland.com/lcrbbnprcntr,,"June 23, 2022",5:32pm On Jun 23,,,,42 seconds,1,0
bloomfieldfp,https://www.nairaland.com/bloomfieldfp,,"June 23, 2022",5:53pm On Jun 23,,,,5 minutes & 24 seconds,1,0
kochiftnews12,https://www.nairaland.com/kochiftnews12,,"June 24, 2022",6:37am On Jun 24,,,,6 minutes,1,0
shomonews,https://www.nairaland.com/shomonews,,"June 24, 2022",7:41am On Jun 24,,,,15 seconds,1,0
c0ll3g3pr0lnd,https://www.nairaland.com/c0ll3g3pr0lnd,,"June 24, 2022",1:34pm On Jun 24,,,,1 minute & 49 seconds,1,0
westfallpwrw,https://www.nairaland.com/westfallpwrw,,"June 25, 2022",7:07pm On Jun 25,,,,11 minutes & 33 seconds,1,0
jdmovers12,https://www.nairaland.com/jdmovers12,,"June 25, 2022",8:57pm On Jun 25,,,,1 minute & 23 seconds,1,0
barclayBpr55,https://www.nairaland.com/barclaybpr55,,"June 27, 2022",5:46am On Jun 27,,,,2 minutes & 15 seconds,1,0
r1ght4th0m3,https://www.nairaland.com/r1ght4th0m3,,"June 27, 2022",7:03am On Jun 27,,,,1 minute & 10 seconds,1,0
r1ght4th0m3a,https://www.nairaland.com/r1ght4th0m3a,,"June 27, 2022",8:15am On Jun 27,,,,30 seconds,1,0
a3sanita8ion,https://www.nairaland.com/a3sanita8ion,,"June 27, 2022",10:59am On Jun 27,,,,6 minutes & 48 seconds,1,0
bciclinic,https://www.nairaland.com/bciclinic,,"June 27, 2022",2:11pm On Jun 27,,,,47 seconds,1,0
rlhayesrofrr,https://www.nairaland.com/rlhayesrofrr,,"June 27, 2022",2:35pm On Jun 27,,,,29 seconds,1,0
smartcon12,https://www.nairaland.com/smartcon12,,"June 27, 2022",5:44pm On Jun 27,,,,2 minutes & 43 seconds,1,0
turtleyaws0m,https://www.nairaland.com/turtleyaws0m,,"June 28, 2022",8:58am On Jun 28,,,,39 seconds,1,0
cr4n3hm3c4re,https://www.nairaland.com/cr4n3hm3c4re,,"June 28, 2022",11:27am On Jun 28,,,,8 minutes & 34 seconds,1,0
myfavsrvccny,https://www.nairaland.com/myfavsrvccny,,"June 28, 2022",6:30pm On Jun 28,,,,7 minutes & 5 seconds,1,0
imcantinflas,https://www.nairaland.com/imcantinflas,,"June 28, 2022",6:48pm On Jun 28,,,,2 minutes & 4 seconds,1,0
m4xc4r3h3tc0l,https://www.nairaland.com/m4xc4r3h3tc0l,,"June 29, 2022",5:14am On Jun 29,,,,38 seconds,1,0
g00ds4m4r1t4n,https://www.nairaland.com/g00ds4m4r1t4n,,"June 29, 2022",9:01am On Jun 29,,,,50 seconds,1,0
hwgpdtricsxx,https://www.nairaland.com/hwgpdtricsxx,,"June 29, 2022",2:27pm On Jun 29,,,,1 minute & 51 seconds,1,0
paulj4ngdnts,https://www.nairaland.com/paulj4ngdnts,,"June 29, 2022",3:46pm On Jun 29,,,,53 seconds,1,0
bergennwsppr,https://www.nairaland.com/bergennwsppr,,"June 30, 2022",12:12pm On Jun 30,,,,26 seconds,1,0
t3xs31p0dcst,https://www.nairaland.com/t3xs31p0dcst,,"June 30, 2022",12:20pm On Jun 30,,,,41 seconds,1,0
n0rdyn3wscntr,https://www.nairaland.com/n0rdyn3wscntr,,"June 30, 2022",3:04pm On Jun 30,,,,53 seconds,1,0
thctedmntnws,https://www.nairaland.com/thctedmntnws,,"June 30, 2022",3:42pm On Jun 30,,,,5 seconds,1,0
rebelplanet,https://www.nairaland.com/rebelplanet,,"June 30, 2022",3:58pm On Jun 30,,,,0 seconds,1,0
pressgeo12,https://www.nairaland.com/pressgeo12,,"June 30, 2022",7:59pm On Jun 30,,,,1 minute & 50 seconds,1,0
buff4l0cr33k,https://www.nairaland.com/buff4l0cr33k,,"July 01, 2022",8:20am On Jul 01,,,,19 seconds,1,0
dlycntntnws1,https://www.nairaland.com/dlycntntnws1,,"July 01, 2022",9:17am On Jul 01,,,,2 minutes & 30 seconds,1,0
pikestpress,https://www.nairaland.com/pikestpress,,"July 01, 2022",10:16am On Jul 01,,,,1 minute & 32 seconds,1,0
gutt3rpr0ga3,https://www.nairaland.com/gutt3rpr0ga3,,"July 01, 2022",4:20pm On Jul 01,,,,2 minutes & 24 seconds,1,0
am3r1cnw1nd0w,https://www.nairaland.com/am3r1cnw1nd0w,,"July 03, 2022",8:13am On Jul 03,,,,1 minute & 46 seconds,1,0
drcrlinecatt,https://www.nairaland.com/drcrlinecatt,,"July 03, 2022",2:42pm On Jul 03,,,,5 minutes & 14 seconds,1,0
orionloss12,https://www.nairaland.com/orionloss12,,"July 03, 2022",7:10pm On Jul 03,,,,1 minute & 35 seconds,1,0
lvn6lttrprss,https://www.nairaland.com/lvn6lttrprss,,"July 04, 2022",8:00am On Jul 05,,,,35 seconds,1,0
wndwrplcsrvc,https://www.nairaland.com/wndwrplcsrvc,,"July 04, 2022",3:00pm On Jul 04,,,,57 seconds,1,0
inkpl4t3prss,https://www.nairaland.com/inkpl4t3prss,,"July 04, 2022",5:17pm On Jul 04,,,,30 seconds,1,0
theitv0rtex,https://www.nairaland.com/theitv0rtex,,"July 04, 2022",5:51pm On Jul 04,,,,5 minutes & 7 seconds,1,0
audiolo6ycll,https://www.nairaland.com/audiolo6ycll,,"July 05, 2022",9:56am On Jul 05,,,,16 minutes & 9 seconds,1,0
m0od0y3allc7,https://www.nairaland.com/m0od0y3allc7,,"July 05, 2022",8:24am On Jul 08,,,,4 minutes & 43 seconds,2,0
wwdwp0dc4st,https://www.nairaland.com/wwdwp0dc4st,,"July 05, 2022",8:32am On Jul 05,,,,1 minute & 15 seconds,1,0
onyx3xprss12,https://www.nairaland.com/onyx3xprss12,,"July 05, 2022",9:03am On Jul 05,,,,2 minutes & 42 seconds,1,0
bargn4venue,https://www.nairaland.com/bargn4venue,,"July 05, 2022",3:14pm On Jul 05,,,,36 seconds,1,0
wdbpods12,https://www.nairaland.com/wdbpods12,,"July 05, 2022",10:05am On Jul 06,,,,1 minute & 2 seconds,1,0
newshackaz,https://www.nairaland.com/newshackaz,,"July 05, 2022",5:23pm On Jul 05,,,,1 minute & 44 seconds,1,0
hrmesnwwssxx,https://www.nairaland.com/hrmesnwwssxx,,"July 05, 2022",6:45pm On Jul 05,,,,1 minute & 10 seconds,1,0
lkmrt14l4rts,https://www.nairaland.com/lkmrt14l4rts,,"July 06, 2022",8:51am On Jul 06,,,,29 seconds,1,0
s1gng4gntblg,https://www.nairaland.com/s1gng4gntblg,,"July 06, 2022",9:32am On Jul 06,,,,2 minutes & 33 seconds,1,0
allw4sh3dvp,https://www.nairaland.com/allw4sh3dvp,,"July 06, 2022",2:19pm On Jul 06,,,,2 minutes & 27 seconds,1,0
sportsrecospa,https://www.nairaland.com/sportsrecospa,,"July 06, 2022",4:21pm On Jul 06,,,,1 minute & 9 seconds,1,0
okcloneclctv,https://www.nairaland.com/okcloneclctv,,"July 06, 2022",4:47pm On Jul 06,,,,7 minutes & 45 seconds,1,0
mntgmryclgrp,https://www.nairaland.com/mntgmryclgrp,,"July 07, 2022",6:50am On Jul 07,,,,47 seconds,1,0
excelstee1,https://www.nairaland.com/excelstee1,,"July 07, 2022",10:27am On Jul 07,,,,1 minute & 22 seconds,1,0
s4t1sf1l4bs,https://www.nairaland.com/s4t1sf1l4bs,,"July 07, 2022",3:03pm On Jul 07,,,,1 minute & 37 seconds,1,0
gr1nsdrpr0ws,https://www.nairaland.com/gr1nsdrpr0ws,,"July 07, 2022",3:21pm On Jul 07,,,,8 minutes & 6 seconds,1,0
fundinghubb,https://www.nairaland.com/fundinghubb,,"July 07, 2022",5:07pm On Jul 07,,,,3 minutes & 13 seconds,1,0
s33d1ngf41th,https://www.nairaland.com/s33d1ngf41th,,"July 06, 2022",2:54pm On Jul 08,,,,4 minutes & 9 seconds,2,0
tdeedigttlxx,https://www.nairaland.com/tdeedigttlxx,,"July 08, 2022",3:33pm On Jul 08,,,,32 seconds,1,0
butl3rplmbng,https://www.nairaland.com/butl3rplmbng,,"July 08, 2022",4:38pm On Jul 08,,,,54 seconds,1,0
gljplvmb1ng,https://www.nairaland.com/gljplvmb1ng,,"July 08, 2022",5:43pm On Jul 08,,,,2 minutes & 50 seconds,1,0
vanhooser12,https://www.nairaland.com/vanhooser12,,"July 08, 2022",8:36pm On Jul 08,,,,49 seconds,1,0
c4r3m0unt4in,https://www.nairaland.com/c4r3m0unt4in,,"July 09, 2022",12:41pm On Jul 09,,,,2 minutes & 36 seconds,1,0
rynlavr3alst,https://www.nairaland.com/rynlavr3alst,,"July 11, 2022",4:19am On Jul 11,,,,5 minutes & 9 seconds,1,0
chp3tfr35lst,https://www.nairaland.com/chp3tfr35lst,,"July 11, 2022",8:42am On Jul 11,,,,22 minutes & 2 seconds,1,0
sotoflo0ring,https://www.nairaland.com/sotoflo0ring,,"July 11, 2022",8:56am On Jul 11,,,,2 minutes & 5 seconds,1,0
m4ryl4ndwggt,https://www.nairaland.com/m4ryl4ndwggt,,"July 11, 2022",1:54pm On Jul 11,,,,3 minutes & 29 seconds,1,0
b4nkrvptcydcp,https://www.nairaland.com/b4nkrvptcydcp,,"July 11, 2022",3:35pm On Jul 11,,,,1 minute & 20 seconds,1,0
newlifefclty,https://www.nairaland.com/newlifefclty,,"July 11, 2022",5:07pm On Jul 11,,,,26 seconds,1,0
nelandscape,https://www.nairaland.com/nelandscape,,"July 11, 2022",9:47pm On Jul 11,,,,50 seconds,1,0
mgntlcksmthx,https://www.nairaland.com/mgntlcksmthx,,"July 12, 2022",7:12am On Jul 12,,,,1 minute,1,0
nrs1ngpr0wtr,https://www.nairaland.com/nrs1ngpr0wtr,,"July 12, 2022",8:37am On Jul 12,,,,5 minutes & 6 seconds,1,0
unionrestore,https://www.nairaland.com/unionrestore,,"July 12, 2022",2:14pm On Jul 12,,,,8 seconds,1,0
tchnlgyk1ng,https://www.nairaland.com/tchnlgyk1ng,,"July 12, 2022",2:19pm On Jul 12,,,,32 seconds,1,0
m4ckl34n223,https://www.nairaland.com/m4ckl34n223,,"July 12, 2022",4:45pm On Jul 12,,,,44 seconds,1,0
cr34t1v3h0me,https://www.nairaland.com/cr34t1v3h0me,,"July 13, 2022",7:52am On Jul 13,,,,28 seconds,1,0
pestguard12,https://www.nairaland.com/pestguard12,,"July 13, 2022",8:47am On Jul 13,,,,54 seconds,1,0
cl34rvuw1ndw,https://www.nairaland.com/cl34rvuw1ndw,,"July 13, 2022",9:24am On Jul 13,,,,1 minute & 42 seconds,1,0
drmssarchvxx,https://www.nairaland.com/drmssarchvxx,,"July 13, 2022",10:40am On Jul 13,,,,1 minute & 49 seconds,1,0
mawy0rrealtr,https://www.nairaland.com/mawy0rrealtr,,"July 13, 2022",10:45am On Jul 13,,,,5 minutes & 7 seconds,2,0
bnr35les8grp,https://www.nairaland.com/bnr35les8grp,,"July 13, 2022",1:41pm On Jul 13,,,,1 minute & 56 seconds,1,0
greasekl3en,https://www.nairaland.com/greasekl3en,,"July 13, 2022",4:27pm On Jul 13,,,,9 minutes & 30 seconds,1,0
augustahomeb,https://www.nairaland.com/augustahomeb,,"July 13, 2022",6:46pm On Jul 13,,,,57 seconds,1,0
vr4guy89,https://www.nairaland.com/vr4guy89,,"July 12, 2022",8:43pm On Jul 22,,,,15 minutes & 5 seconds,2,0
prym3h0m3s01,https://www.nairaland.com/prym3h0m3s01,,"July 14, 2022",6:23am On Jul 14,,,,1 minute & 21 seconds,1,0
jdmt0w1ngsvc,https://www.nairaland.com/jdmt0w1ngsvc,,"July 14, 2022",8:55am On Jul 14,,,,1 minute & 28 seconds,1,0
tinkhamr1stt,https://www.nairaland.com/tinkhamr1stt,,"July 14, 2022",11:05am On Jul 14,,,,35 seconds,1,0
gd4r34l3st4te,https://www.nairaland.com/gd4r34l3st4te,,"July 14, 2022",7:30am On Jul 15,,,,6 minutes & 46 seconds,1,0
