name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
Zagee,https://www.nairaland.com/zagee,,"February 19, 2019",1:08pm,,,,20 days & 15 hours,486,4
Mantoso,https://www.nairaland.com/mantoso,Lagos,"May 31, 2017","6:27pm On Apr 11, 2021",,m,,4 days & 2 hours,73,1
deariss,https://www.nairaland.com/deariss,port-harcourt,"September 04, 2020","12:37pm On Mar 20, 2021",Your conclusion yesterday is responsible for your position today,m,,2 hours & 16 minutes,4,3
Raheemzee,https://www.nairaland.com/raheemzee,earth,"January 01, 2016","9:00pm On Mar 06, 2021",Whatsapp: 08066250585 ,m,,17 days & 7 hours,310,1
shewefad,https://www.nairaland.com/shewefad,,"January 12, 2017",11:05am On May 27,,m,,29 days & 5 hours,1020,3
SirDY91,https://www.nairaland.com/sirdy91,,"September 20, 2020",1:14pm,Am a freelance worker,,,4 days & 21 hours,57,5
EqUalJustice,https://www.nairaland.com/equaljustice,,"August 27, 2018",8:36am,,,,1 month & 1 day,18,1
newamericanhand,https://www.nairaland.com/newamericanhand,51 Zik's Avenue Awka opposite Bank of industry close to GTBANK Awka Anambra State,"October 02, 2020","6:23am On Nov 05, 2020",NEW AMERICAN HANDRAILS 08058813441,m,@newamericanhandrail,1 hour & 14 minutes,10,0
holyprime,https://www.nairaland.com/holyprime,,"November 14, 2018",1:45pm,,,,2 months & 26 days,20,0
mbamaker,https://www.nairaland.com/mbamaker,,"April 13, 2013",7:43pm On Jul 06,,,,2 months & 6 days,59,0
Annonymox,https://www.nairaland.com/annonymox,,"January 25, 2020","4:02pm On Jan 15, 2021",,,,7 hours & 2 minutes,26,0
shortgun,https://www.nairaland.com/shortgun,,"August 11, 2013",11:14am,You can't change me,m,,5 months & 23 days,3965,131
capital123,https://www.nairaland.com/capital123,"Lahore, Punjab","October 05, 2020","12:48pm On Oct 05, 2020",,m,,18 minutes & 57 seconds,1,0
Chijiokefbn,https://www.nairaland.com/chijiokefbn,,"January 06, 2019","9:49pm On Oct 07, 2020",,,,5 days & 4 hours,14,4
LachlanConsid,https://www.nairaland.com/lachlanconsid,,"October 06, 2020","12:49pm On May 17, 2021",,,,1 hour,9,0
Adaora93,https://www.nairaland.com/adaora93,,"January 30, 2017","11:42am On May 09, 2021",,,,13 days & 1 hour,19,5
ty01,https://www.nairaland.com/ty01,,"March 18, 2013",10:19pm On Jul 24,,,,24 days & 17 hours,148,0
tipzy001,https://www.nairaland.com/tipzy001,,"April 21, 2016","10:34am On Jun 20, 2021",,,,19 days & 7 hours,98,1
seg123,https://www.nairaland.com/seg123,,"April 03, 2017",3:20pm On Feb 05,,,,7 hours & 39 minutes,7,0
Blessedsunny2,https://www.nairaland.com/blessedsunny2,"B/k 10, shop 55 Agric market; odun-ade B/stop, Badagry Exp.way, coker lagos","October 08, 2020",1:36pm,Small enough to listen big enough to deliver,m,Blessed sunny ,23 days & 3 hours,505,6
EzeAnthony1,https://www.nairaland.com/ezeanthony1,,"October 03, 2019",6:32am On Jul 23,,m,,20 hours & 15 minutes,68,31
olageorgy,https://www.nairaland.com/olageorgy,,"April 20, 2017","6:17pm On Dec 03, 2020",,,,5 hours & 56 minutes,11,1
Shanid,https://www.nairaland.com/shanid,"Lagos ,Nigeria","March 03, 2018",11:59am,Simply simplicity ,m,,1 month & 7 days,355,2
Dijita,https://www.nairaland.com/dijita,,"October 05, 2020",6:37am On Jul 08,,,,11 days & 12 hours,415,8
gbengazi2014,https://www.nairaland.com/gbengazi2014,lagos,"October 21, 2014",9:06am On Jul 27,am not a perfect man,,oduluv,8 hours & 36 minutes,94,0
QueenLambo,https://www.nairaland.com/queenlambo,,"October 15, 2020","8:17pm On Dec 28, 2020",interested in the Investment on my profile pic? ..send a PM,f,,9 hours & 12 minutes,13,2
SOPET,https://www.nairaland.com/sopet,,"August 30, 2020","6:54pm On Jun 12, 2021",,,,3 hours & 12 minutes,3,0
kennyfem,https://www.nairaland.com/kennyfem,,"December 24, 2014",9:52am On Apr 19,God is good,m,,1 month & 24 days,130,12
jimzy4u,https://www.nairaland.com/jimzy4u,,"August 27, 2014",8:37pm On Jul 20,all is well,m,@adeyinka1919,2 months & 13 days,131,6
samoranononi,https://www.nairaland.com/samoranononi,,"February 14, 2013",9:48am On May 13,,m,,1 month & 6 days,127,28
shithapuns,https://www.nairaland.com/shithapuns,,"September 22, 2010",7:54am On Jul 05,eyes&hands off!!!,,,10 days & 13 hours,663,8
Wingnut007,https://www.nairaland.com/wingnut007,,"May 06, 2018","12:41am On Sep 16, 2021",,,,5 days & 6 hours,55,2
horlorbah,https://www.nairaland.com/horlorbah,,"April 30, 2013",1:46pm,,m,,2 months & 18 days,859,32
NickJohnson54,https://www.nairaland.com/nickjohnson54,"Boston, MA","October 19, 2020","10:56am On Oct 19, 2020",,m,,11 minutes & 3 seconds,1,0
Viking007,https://www.nairaland.com/viking007,Abuja,"October 26, 2016",8:49am On Jul 24,Leah Sharibu is still in the hands of terrorist because she refused to denounce her faith. ,m,,11 months & 17 days,8948,1
Raphael20,https://www.nairaland.com/raphael20,,"September 15, 2020","1:38am On Mar 12, 2021",,,,3 days & 1 hour,8,0
Chukwuphone,https://www.nairaland.com/chukwuphone,,"April 20, 2020",7:21am On May 26,,,,21 hours & 33 minutes,9,1
JohnasI,https://www.nairaland.com/johnasi,,"May 10, 2018",1:06pm On Jul 27,,,,5 hours & 54 minutes,133,1
meekmill,https://www.nairaland.com/meekmill,lagos,"December 12, 2014",5:14pm On Jul 15,http:///08073279192,m,,15 days & 3 hours,516,8
DesireFarms,https://www.nairaland.com/desirefarms,Nigeria,"January 18, 2016",1:50pm On Feb 11,Never Give Up ,m,,28 days & 20 hours,101,16
r3d5tudio,https://www.nairaland.com/r3d5tudio,,"October 24, 2020","5:17pm On Aug 24, 2021",Rex Edge Design Studio,m,,54 minutes & 6 seconds,6,2
sauveer,https://www.nairaland.com/sauveer,,"October 24, 2020","5:04pm On Oct 24, 2020",,,,38 minutes & 19 seconds,4,2
ChoiceGroup,https://www.nairaland.com/choicegroup,"Lagos, Ibadan, Abeokuta, Akure, Benin, Oshogbo","October 24, 2020",8:46am On Jul 20,,,,9 hours & 2 minutes,8,1
westliver,https://www.nairaland.com/westliver,,"April 14, 2017","9:57am On Nov 22, 2020",,,,3 days & 22 hours,116,80
BrainArk,https://www.nairaland.com/brainark,Anywhere that needs a digital eye to be setup,"November 29, 2016",1:38am On Mar 14,"With MarvSecure you don't have to worry about watching your 6, and you won't miss a detail with our CCTV security system",m,,1 month & 14 days,368,12
chairmanawe,https://www.nairaland.com/chairmanawe,Offa,"November 07, 2016",9:32am,God is good,m,,1 month & 6 days,114,8
planmarket,https://www.nairaland.com/planmarket,Port-harcourt,"October 23, 2018",9:56am On Jul 23,Free house plan upload available now!,m,ebhosworks,11 hours & 9 minutes,33,26
Walterthaboss,https://www.nairaland.com/walterthaboss,Lagos,"May 30, 2019","7:32pm On Apr 12, 2021",,,,1 day & 4 hours,489,27
timileyinoyela,https://www.nairaland.com/timileyinoyela,"Ibadan,lagos","October 20, 2019",1:15pm,"Contact me for everything concerning your roof. When you call you have no problem as regards your roof. 08068229185,07011079846",m,,12 days & 2 hours,868,37
Access14,https://www.nairaland.com/access14,,"October 18, 2015",12:34pm,"No shaken, na your eyez go Sharpen ",m,,11 days & 14 hours,28,1
Ochochedavid,https://www.nairaland.com/ochochedavid,Lagos,"May 08, 2018",2:16pm On Jul 25,Contact me or Visit My Websites Today,m,Ochocheijeleche,1 day & 1 hour,119,82
DancingSkeleton,https://www.nairaland.com/dancingskeleton,Everywhere ,"December 08, 2014",8:00pm On Jul 27,Live and let’s Live ❤️,m,,3 months & 18 days,2788,5
egoldi01,https://www.nairaland.com/egoldi01,,"May 29, 2017",6:05am,,,,29 days & 3 hours,67,1
chocho28,https://www.nairaland.com/chocho28,,"May 12, 2015","6:42am On Jul 02, 2021",,,,1 month & 3 days,78,0
donpata,https://www.nairaland.com/donpata,Kaduna,"December 27, 2008",10:04am,,m,,2 months & 8 days,770,91
Tezcatlipoca,https://www.nairaland.com/tezcatlipoca,,"December 01, 2016",7:59pm On Jul 27,,m,,25 days & 3 hours,93,5
Centrallock,https://www.nairaland.com/centrallock,,"July 10, 2017",10:03am,,,,19 days & 20 hours,355,5
donbrowser,https://www.nairaland.com/donbrowser,Lagos,"January 05, 2013",1:05pm,No PMS! Pls forward ur mails to adexakforeal@gmail.com,m,donbrowser,4 months & 25 days,5620,131
Jasobry,https://www.nairaland.com/jasobry,,"September 15, 2020",3:21pm On Apr 22,,,,25 days & 13 hours,413,1
RahmonJago,https://www.nairaland.com/rahmonjago,,"May 24, 2019","1:28pm On Apr 08, 2021",,f,,13 hours & 9 minutes,19,0
GiveInvestGift,https://www.nairaland.com/giveinvestgift,,"June 16, 2020","8:33pm On Mar 01, 2021",,,,3 hours & 51 minutes,39,0
Kestar12,https://www.nairaland.com/kestar12,,"December 25, 2017","4:23am On May 21, 2021",,,,2 days & 3 hours,552,34
yangniuyan,https://www.nairaland.com/yangniuyan,,"November 04, 2020","1:48am On Nov 05, 2020",,,,14 minutes & 17 seconds,15,1
EgunAnigilaje,https://www.nairaland.com/egunanigilaje,,"August 26, 2016","7:21am On Nov 10, 2020",,,,3 hours & 33 minutes,14,0
Jesspoka,https://www.nairaland.com/jesspoka,,"November 05, 2020","11:08pm On Nov 01, 2021",Come homes and Property Consultant ,f,@olivdclo,1 hour & 10 minutes,3,0
Freciprocal,https://www.nairaland.com/freciprocal,,"December 22, 2014",10:43pm On Jul 27,Jolly good Fellow!!! ,,,6 months & 23 days,938,2
besun,https://www.nairaland.com/besun,,"March 19, 2013",8:30am On Jun 30,A REAL ESTATE CONSULTANT,f,,1 day & 2 hours,116,24
Smartwave,https://www.nairaland.com/smartwave,,"February 25, 2013",2:44pm On Jul 26,,,,1 month & 25 days,709,19
Opeyemi4real,https://www.nairaland.com/opeyemi4real,Abuja,"November 18, 2011","7:21pm On Dec 24, 2020",,m,,1 month & 15 days,660,7
beejay1,https://www.nairaland.com/beejay1,nigeria,"April 09, 2007",1:18pm,,m,,1 month & 10 days,122,7
Javaside,https://www.nairaland.com/javaside,,"November 09, 2019","7:36pm On Nov 17, 2021",,,,16 days & 7 hours,16,1
Gigaset,https://www.nairaland.com/gigaset,,"November 08, 2020",6:06am,,,,3 days & 17 hours,75,0
okewumi,https://www.nairaland.com/okewumi,,"January 23, 2010",1:41pm,,,,2 months & 5 days,434,2
Twostep,https://www.nairaland.com/twostep,,"September 12, 2015","7:02pm On Nov 29, 2021",,,,1 month & 11 days,141,24
darelar,https://www.nairaland.com/darelar,Niger Delta,"September 07, 2012",1:30pm,Always ready to lısten and learn. ,m,,2 months & 12 days,1062,0
jennann,https://www.nairaland.com/jennann,Here,"July 08, 2011",6:47pm On Jul 24,,f,,2 months & 18 days,104,5
Ballack1,https://www.nairaland.com/ballack1,Akure,"June 24, 2017",12:48pm,life is good,m,@dare_Moyeic,3 months & 16 days,702,28
dam4sam,https://www.nairaland.com/dam4sam,,"April 02, 2013","8:26pm On Jun 08, 2021",,,,4 days & 23 hours,560,3
hamtabfawaz,https://www.nairaland.com/hamtabfawaz,"LAGOS, NIGERIA","December 22, 2018",10:24am,#GOD IS GREAT#.     ,m,@MobolajiGroup,14 days & 23 hours,1222,13
williamsetuk,https://www.nairaland.com/williamsetuk,Suite E-317 Ikota Shopping Complex,"September 15, 2020","1:53pm On Dec 05, 2021",Real Estate Consultant,m,,5 hours & 39 minutes,38,16
CbestMerchant,https://www.nairaland.com/cbestmerchant,Awka Anambra State.,"September 22, 2020","2:35pm On Nov 17, 2020",At Cornelius Best Merchant . we pride in providing the best Real Estate and interior Decorations in Awka Anambra State Capital.,m,@cbestmerchant,1 hour & 40 minutes,4,0
SomoriiN,https://www.nairaland.com/somoriin,,"November 17, 2018","7:23pm On Oct 01, 2021",,,,1 day,115,3
atomic1111,https://www.nairaland.com/atomic1111,,"April 04, 2015","7:45am On Nov 17, 2020",,,,2 days & 16 hours,10,1
Williamspropert,https://www.nairaland.com/williamspropert,"10 idowu martins, Victoria island","November 10, 2020","1:48pm On Dec 05, 2021",Real Estate Consultant,m,,37 minutes & 35 seconds,5,4
AXYZ,https://www.nairaland.com/axyz,,"November 21, 2013",11:22am,Nothing is permanent,,,3 months & 29 days,1587,17
emmaachile2,https://www.nairaland.com/emmaachile2,Nigeria,"August 24, 2020",1:35pm,08032855102,m,@emmaachile,14 days & 13 hours,256,4
kunlef1,https://www.nairaland.com/kunlef1,,"September 11, 2016","12:36pm On Mar 18, 2021",,,,2 months & 18 days,159,17
feedthenation,https://www.nairaland.com/feedthenation,,"June 27, 2014",9:26pm On Jul 27,,m,,2 months & 16 days,5732,246
Essquare,https://www.nairaland.com/essquare,Kano,"April 14, 2015",9:05am,Do u wnt 2 knw who u r? Don't ask. Act! Action will delineate nd define u.,m,,4 months & 9 days,34,1
yosmen,https://www.nairaland.com/yosmen,,"February 15, 2012",11:14am,,,,5 months & 4 days,421,32
checkmatez,https://www.nairaland.com/checkmatez,U.K,"November 02, 2020",1:12pm,,,,1 month & 26 days,400,1
Akanimoh113,https://www.nairaland.com/akanimoh113,....,"November 26, 2019",7:01am,,m,....,13 days & 1 hour,1559,67
sammylee7,https://www.nairaland.com/sammylee7,,"July 21, 2019",8:10am On Jun 04,,,,2 hours & 48 minutes,10,0
Katilo,https://www.nairaland.com/katilo,,"January 30, 2020","12:21pm On Apr 02, 2021",,,,11 hours & 34 minutes,7,0
nettan,https://www.nairaland.com/nettan,,"July 07, 2007",10:40am,,,,4 months & 29 days,99,11
Kvngwitty,https://www.nairaland.com/kvngwitty,"Oshogbo,Osun State","June 30, 2019",12:32pm,Action Is The Foundation Of All Success,m,@MAjifolape,8 days,223,1
Tj3502,https://www.nairaland.com/tj3502,,"February 17, 2019","9:55pm On Aug 25, 2021",,,,15 days & 12 hours,54,3
lovelani,https://www.nairaland.com/lovelani,,"May 16, 2013",1:35pm On Jun 03,,m,ifelani,1 month & 6 days,596,24
SOCHDESIGNS,https://www.nairaland.com/sochdesigns,,"April 25, 2018",12:29pm,,m,,5 days & 2 hours,429,7
factorsp,https://www.nairaland.com/factorsp,,"July 12, 2016","8:49pm On Oct 28, 2021",,,,14 days & 11 hours,45,3
Yety96,https://www.nairaland.com/yety96,,"November 18, 2020","11:22pm On Jun 18, 2021",,,,10 minutes,1,0
amakaDD,https://www.nairaland.com/amakadd,Surulere Lagos,"November 18, 2020",2:17pm On Jun 03,Do the do...,f,,1 day & 18 hours,59,3
georgikpons,https://www.nairaland.com/georgikpons,,"April 25, 2012",1:46pm On Jul 27,,,,1 month & 7 days,144,12
cleverland,https://www.nairaland.com/cleverland,,"October 06, 2010",1:09am On Jun 20,,,,2 days & 23 hours,47,5
AmTruth,https://www.nairaland.com/amtruth,,"December 03, 2017",8:41pm On Jul 27,,,,29 days & 14 hours,1267,42
SakoBkup,https://www.nairaland.com/sakobkup,,"November 20, 2020","5:38pm On Jun 15, 2021",,,,34 minutes & 53 seconds,5,0
KindionPaints,https://www.nairaland.com/kindionpaints,,"November 22, 2020","10:28pm On Nov 25, 2020",,,,3 hours & 16 minutes,1,0
nairacountry,https://www.nairaland.com/nairacountry,,"April 16, 2013",2:30pm On Jul 27,,m,,2 months & 23 days,817,44
Sundayedem,https://www.nairaland.com/sundayedem,"Lagos, Nigeria","January 16, 2018","9:22pm On Aug 24, 2021",I am Sunday Edem. Im a building contractor specifically with roofing and window aluminium supply and instalation,m,,18 hours & 16 minutes,28,1
Thanksss,https://www.nairaland.com/thanksss,,"July 20, 2019",2:16pm On Jul 04,,,,5 days & 10 hours,150,0
Lynn21,https://www.nairaland.com/lynn21,,"March 06, 2019",8:24am,,,,6 days & 23 hours,319,84
ClaraThompson,https://www.nairaland.com/clarathompson,,"November 24, 2020","12:37am On May 29, 2021",,,,15 minutes & 12 seconds,2,0
InfinixMine,https://www.nairaland.com/infinixmine,Nigeria,"May 03, 2015",10:26am,|Positive|Forward|Life|,,,2 months & 16 days,433,27
kennyclassic,https://www.nairaland.com/kennyclassic,,"October 29, 2016",12:22pm On Jul 27,,,,14 days & 3 hours,179,0
Paras011,https://www.nairaland.com/paras011,,"November 25, 2020",9:03am On Jul 15,,,,10 hours & 10 minutes,33,2
Lollipop20,https://www.nairaland.com/lollipop20,,"November 25, 2020","10:17am On Apr 15, 2021",,,,2 hours & 25 minutes,4,0
Prosperity50,https://www.nairaland.com/prosperity50,,"October 30, 2020",3:25am On Jun 10,,,,4 hours & 11 minutes,17,1
Delovebox,https://www.nairaland.com/delovebox,Lagos ,"November 25, 2020","6:15pm On Jul 29, 2021",De Love box is a leading reputable company that offers services such as bespoke Christmas decorations and gift packaging for residential/commercial properties and clients.Prepare to be dazzled with our services. Call: 08084534276 Instagram:@De'Lovebox ,f,,2 hours & 53 minutes,3,1
gcardcodes,https://www.nairaland.com/gcardcodes,Nigeria,"July 10, 2017",10:27pm On Apr 20,,,,1 day & 20 hours,247,11
henrixx,https://www.nairaland.com/henrixx,lagos,"December 12, 2013",9:41am,No small minds No small matters No small fights,m," ",6 months & 21 days,7433,356
Adortem,https://www.nairaland.com/adortem,Nigeria,"June 10, 2015","6:05pm On Nov 30, 2021",The change you seek lies within you,,,1 month,1437,53
AlphaDigitals,https://www.nairaland.com/alphadigitals,Lagos,"February 12, 2020",6:17pm On May 14,,,,1 day,93,12
Godtaye,https://www.nairaland.com/godtaye,,"March 07, 2016","11:20pm On Apr 29, 2021",,,,17 days & 12 hours,153,12
abisabat,https://www.nairaland.com/abisabat,,"February 14, 2020","5:58pm On Nov 30, 2020",,,,2 days & 7 hours,49,3
Abbeyb1ack,https://www.nairaland.com/abbeyb1ack,,"November 04, 2017",2:15pm On Jul 24,Call or whatsapp 08100524189,,,17 hours,19,0
pussiboner,https://www.nairaland.com/pussiboner,,"October 22, 2017",6:49pm On Jul 21,Whats the point being happy online when you are sad in real life?,,,2 days & 3 hours,133,4
jdi4,https://www.nairaland.com/jdi4,,"September 15, 2020","9:00pm On Dec 02, 2020",,,,1 hour & 23 minutes,7,0
Marvhyx,https://www.nairaland.com/marvhyx,,"November 30, 2020","4:16am On Dec 01, 2020",,,,25 minutes & 14 seconds,2,0
300wayne,https://www.nairaland.com/300wayne,,"July 15, 2013",9:50am,,,,4 months & 16 days,348,23
abraolas1,https://www.nairaland.com/abraolas1,,"December 06, 2015",1:17pm,,,,2 months & 3 days,463,0
OilGasNg,https://www.nairaland.com/oilgasng,Nigeria,"May 14, 2016","6:24pm On Apr 12, 2021",http://www.aquilaconsults.com/contact,,@aquilaconsults,10 days & 8 hours,43,7
OvisFranko,https://www.nairaland.com/ovisfranko,,"March 23, 2020",1:07pm On Jul 07,,,,8 days & 4 hours,144,13
Walexnice,https://www.nairaland.com/walexnice,,"December 01, 2020","4:37pm On Nov 06, 2021",,,,6 days & 2 hours,4,0
neduboo,https://www.nairaland.com/neduboo,"Beijing, China","January 26, 2020",3:21pm On Jul 26,"An avid reader, a critical thinker and an ardent observer.",m,,16 days & 6 hours,267,6
Cassie74,https://www.nairaland.com/cassie74,,"July 10, 2017",12:38pm,,,,3 months & 28 days,1041,28
PositiveGlow,https://www.nairaland.com/positiveglow,,"January 08, 2020","9:45am On Dec 30, 2020",,,,1 hour & 48 minutes,3,0
Makawhizzy,https://www.nairaland.com/makawhizzy,,"February 02, 2018",4:08pm On Jul 27,,,,24 days & 20 hours,1003,42
BuildingProject,https://www.nairaland.com/buildingproject,,"October 27, 2020",10:33am,,,,25 days & 9 hours,103,0
Loogunofe,https://www.nairaland.com/loogunofe,,"November 28, 2020",9:43am On Jul 21,,,,24 days & 2 hours,11,0
Drdreluv,https://www.nairaland.com/drdreluv,,"September 26, 2009",9:11pm On Jul 27,,,,3 months & 5 days,526,8
Phildecasa,https://www.nairaland.com/phildecasa,Nigeria ,"May 30, 2018",11:07pm On Jul 21,,m,,8 days & 17 hours,240,6
negy2016,https://www.nairaland.com/negy2016,,"November 09, 2016",12:28pm,,,,7 months & 11 days,20,0
whirlwind7,https://www.nairaland.com/whirlwind7,Terra Firma,"October 18, 2011",1:30pm,,m,,7 months & 2 days,3409,16
Swinger60,https://www.nairaland.com/swinger60,,"March 14, 2019",4:33pm On May 05,08020837082 ,f,,1 month & 18 days,924,27
EDWNigLtd,https://www.nairaland.com/edwnigltd,"Port Harcourt, Rivers State ","January 09, 2020","11:46am On Dec 14, 2020",Structural Engineering Firm,,,21 hours & 16 minutes,24,3
Onyeka90210,https://www.nairaland.com/onyeka90210,The internet,"September 28, 2018",12:44pm,08034634239,m,,3 months & 8 days,4827,150
radautoworks,https://www.nairaland.com/radautoworks,Lekki 2,"May 13, 2018",4:40am,"support@radautoworks.com, 0803 419 7461 and 0908 306 4719",,,1 month & 21 days,8823,22
tundej123,https://www.nairaland.com/tundej123,,"January 18, 2015","9:20am On Dec 08, 2020",,,,9 hours & 16 minutes,10,2
inze,https://www.nairaland.com/inze,,"May 08, 2007",6:56pm On Jul 25,,m,,6 months & 17 days,8692,11
ACAN,https://www.nairaland.com/acan,LAGOS,"May 26, 2006",11:56am,always be positive,m,,24 days & 14 hours,3657,48
Seunisco,https://www.nairaland.com/seunisco,,"November 03, 2019",1:26pm,,,,10 days & 10 hours,163,6
bigcountry234,https://www.nairaland.com/bigcountry234,,"December 05, 2020",10:20am On Jun 16,,,,1 day & 17 hours,35,0
Bioles1187,https://www.nairaland.com/bioles1187,Lagos,"August 07, 2018",1:26pm On Jul 25,,m,,25 days & 14 hours,949,0
shullamite,https://www.nairaland.com/shullamite,,"February 08, 2007",10:12pm On Jul 27,,,,2 months & 12 days,361,50
Sheriman,https://www.nairaland.com/sheriman,Ore,"August 29, 2018",1:39pm,Sheriman,m,,3 months & 21 days,3726,14
wole212,https://www.nairaland.com/wole212,,"April 01, 2020","12:59pm On Nov 15, 2021",Y'all crave for me,m,,27 days & 17 hours,55,0
Zzyzxt,https://www.nairaland.com/zzyzxt,"Ibadan , Oyo state ","March 15, 2013",1:03pm,"Those who created yesterday's pain, do not control tomorrows potential.",m,Http://twitter.ohyindamolah,2 months & 21 days,162,3
gameboy55,https://www.nairaland.com/gameboy55,,"April 25, 2015",9:30am,,,,1 month & 20 days,46,0
Onarabu,https://www.nairaland.com/onarabu,,"July 27, 2018",11:17am,,,,1 month & 20 days,173,0
xrayj,https://www.nairaland.com/xrayj,,"January 16, 2020","3:22pm On Feb 12, 2021",,m,,1 month & 21 days,1045,0
okeyglm,https://www.nairaland.com/okeyglm,,"February 15, 2015",8:10pm On May 06,,,,1 year,2013,75
stevemims,https://www.nairaland.com/stevemims,Somewhere,"October 11, 2014",7:17am On Jul 06,,m,,2 months & 11 days,565,0
Buharidgeneral,https://www.nairaland.com/buharidgeneral,,"December 12, 2019",1:49pm,,,,2 months & 21 days,1401,6
OnyiiObi,https://www.nairaland.com/onyiiobi,,"May 30, 2018","2:32pm On Sep 13, 2021",,,,10 hours & 21 minutes,10,0
PropertiesByTes,https://www.nairaland.com/propertiesbytes,Lagos ,"November 30, 2020",6:26pm On Jul 20,A Real Estate Agent *Bringing your dream of homeownership within reach*,f,,7 days & 13 hours,8575,22
Harnytee27,https://www.nairaland.com/harnytee27,Lagos,"December 09, 2020",11:24am On Jul 15,"am a real estate consultant, to patronize me call/WhatsApp 08053862819",m,,2 days & 13 hours,23,3
obagoally,https://www.nairaland.com/obagoally,Ibadan,"December 05, 2017",5:20pm On Jun 29,,m,,21 days & 15 hours,105,0
Akin3891,https://www.nairaland.com/akin3891,,"December 14, 2018",11:51pm On Jun 10,,,,1 month & 3 days,316,0
Ndyoo,https://www.nairaland.com/ndyoo,Ulm,"September 17, 2009",2:52pm On Jul 27,"I can't read email messages, you have to mention me and ask for my email if it's something serious that needs my attention. ",m,,1 month & 17 days,483,20
princenomics,https://www.nairaland.com/princenomics,,"June 11, 2015",1:39pm,,,,12 days & 8 hours,138,0
MRFIXER001,https://www.nairaland.com/mrfixer001,,"September 15, 2020",7:41am,We are always available for your building construction services ,,@mr_facility ,4 days & 5 hours,1286,11
platorepublic,https://www.nairaland.com/platorepublic,,"May 23, 2012",7:01pm On Jul 27,Rise above hate,m,,1 month & 8 days,241,18
SoftP,https://www.nairaland.com/softp,Benin city,"January 06, 2017",3:29pm On Jul 27,a thousand and one opportunity to lend a helping hand.  @least try dash road side beggers #10 everyday.  It goes a long way.  ,m,,1 month & 3 days,2327,28
SLAP44,https://www.nairaland.com/slap44,,"March 20, 2019",5:40pm On Jul 25,,,,1 month & 13 days,9296,35
laluski,https://www.nairaland.com/laluski,,"September 01, 2011",1:44pm,,m,,3 months & 5 days,1314,100
ihedioramma,https://www.nairaland.com/ihedioramma,https://old-mobile.bet9ja.com/ Home.aspx? _e_pi_=7%2CPAGE_ID10%2C977325591,"November 01, 2012",1:37pm,Do to others what you will like them do unto you . Remember you will die one day . Remember GOD in all you do now you are strong. ,,http://www.moneychimp.com/ calculator/ compound_interest_calculator.htm,3 months & 22 days,7258,86
ThunderStrike,https://www.nairaland.com/thunderstrike,,"June 22, 2020",11:58pm On Jul 27,,,,16 days & 16 hours,24,1
akenzua74,https://www.nairaland.com/akenzua74,,"May 10, 2016",1:11pm,,,,1 month & 17 days,145,0
yemi2plus,https://www.nairaland.com/yemi2plus,,"September 21, 2011",10:26pm On Jul 26,,m,@Yemi2plus,6 months & 15 days,4193,44
Jojo247,https://www.nairaland.com/jojo247,,"December 21, 2020","6:11am On Dec 20, 2021",,,,2 days & 16 hours,18,0
Davidic2021,https://www.nairaland.com/davidic2021,,"December 26, 2020","3:18am On Feb 21, 2021",,,,2 hours & 9 minutes,3,0
oluwafemiiA,https://www.nairaland.com/oluwafemiia,,"December 26, 2020","12:22am On Dec 29, 2020",,,,7 minutes & 14 seconds,1,0
Lifebender,https://www.nairaland.com/lifebender,You miss road?,"June 08, 2013",12:30pm,Deo Veni Sancte!,m,Emmanuel_et_al,2 months,739,22
Kaduna1stson,https://www.nairaland.com/kaduna1stson,,"May 30, 2020","11:42am On Nov 06, 2021",,,,8 days & 7 hours,1352,26
olat11,https://www.nairaland.com/olat11,,"October 06, 2018",6:45am,,,,1 day & 21 hours,19,0
Infinity988,https://www.nairaland.com/infinity988,,"April 15, 2020",9:05am On Jul 10,Ask and you shall be given ,m,,2 days & 21 hours,94,4
rexericx,https://www.nairaland.com/rexericx,home,"July 29, 2009",1:09pm On Jul 26,Be happy,m,,2 months & 3 days,663,117
Myhelper1,https://www.nairaland.com/myhelper1,,"December 01, 2020",6:32pm On Jul 22,,,,4 days & 13 hours,127,0
bayo2018,https://www.nairaland.com/bayo2018,,"May 05, 2018",6:04pm On May 08,,,,11 days,261,14
atmos,https://www.nairaland.com/atmos,"lagos, nigeria","March 16, 2009","4:05pm On Jul 01, 2021",,m,@yhemmzy2012,3 days,105,16
Fvckhypocrite,https://www.nairaland.com/fvckhypocrite,EARTH,"November 30, 2020","1:49pm On Jan 10, 2021","Don't send me mail i can't access it  09093535035 call only, not for whatsappp!!! Call only if it's important",f,,8 days & 11 hours,1286,0
Miroslavklose,https://www.nairaland.com/miroslavklose,,"March 14, 2012",2:54pm On Jan 15,,,,4 days & 23 hours,437,15
Chikebrain,https://www.nairaland.com/chikebrain,,"July 26, 2012",1:34pm,Whatsapp on +234-8064918392,,,6 months & 10 days,1398,32
Crownofwealth,https://www.nairaland.com/crownofwealth,DELTA,"September 19, 2014",1:17pm,AM JUST ME,m,,3 months & 26 days,509,50
alkajefry063,https://www.nairaland.com/alkajefry063,,"December 30, 2020","2:31pm On Jan 02, 2021",,,,9 minutes & 28 seconds,1,0
